epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,1460.68,1.18315,0.61721,0.85813,0.8511,0.6263,0.71221,0.44926,1.148,0.61023,0.86092,0.0003862,0.0003862,0.0003862
64,1484.29,1.17725,0.61635,0.86079,0.85308,0.63133,0.71773,0.45122,1.15068,0.6055,0.86291,0.0003763,0.0003763,0.0003763
65,1508.04,1.17048,0.62139,0.85519,0.84857,0.63365,0.71993,0.45523,1.13483,0.60072,0.8591,0.0003664,0.0003664,0.0003664
66,1531.77,1.1637,0.60523,0.85302,0.85106,0.63113,0.7191,0.45427,1.14856,0.60251,0.86079,0.0003565,0.0003565,0.0003565
67,1555.65,1.16013,0.60218,0.85119,0.84601,0.63807,0.71672,0.45192,1.15,0.602,0.86025,0.0003466,0.0003466,0.0003466
68,1579.27,1.15267,0.59556,0.8548,0.84794,0.63208,0.71837,0.45328,1.14887,0.60166,0.86165,0.0003367,0.0003367,0.0003367
69,1603.29,1.15748,0.59432,0.85212,0.84729,0.63113,0.71977,0.45736,1.13683,0.5975,0.85956,0.0003268,0.0003268,0.0003268
70,1626.95,1.14456,0.58978,0.84672,0.85281,0.63155,0.72042,0.45854,1.13016,0.59588,0.85726,0.0003169,0.0003169,0.0003169
71,1650.38,1.14966,0.59699,0.85704,0.85148,0.63297,0.71949,0.45967,1.13011,0.59279,0.85856,0.000307,0.000307,0.000307
72,1673.99,1.14235,0.59001,0.84971,0.84209,0.63926,0.72009,0.45791,1.14153,0.59218,0.85895,0.0002971,0.0002971,0.0002971
73,1697.37,1.14502,0.59175,0.85165,0.84558,0.63797,0.72378,0.4624,1.13238,0.58938,0.859,0.0002872,0.0002872,0.0002872
74,1721.03,1.13392,0.58779,0.8521,0.84453,0.64143,0.72465,0.46336,1.12192,0.58384,0.85733,0.0002773,0.0002773,0.0002773
75,1744.71,1.13008,0.5797,0.85038,0.85145,0.63526,0.72594,0.46303,1.12201,0.57974,0.85604,0.0002674,0.0002674,0.0002674
76,1768.32,1.12339,0.57866,0.85137,0.86543,0.62692,0.72615,0.46371,1.12298,0.57707,0.85739,0.0002575,0.0002575,0.0002575
77,1792.7,1.12812,0.58818,0.85127,0.85804,0.63813,0.72836,0.46298,1.12367,0.5733,0.85843,0.0002476,0.0002476,0.0002476
78,1816.45,1.12751,0.57078,0.85066,0.85737,0.64122,0.73098,0.46595,1.11689,0.57474,0.85569,0.0002377,0.0002377,0.0002377
79,1839.81,1.11157,0.56707,0.84659,0.84973,0.63659,0.72527,0.46532,1.1165,0.57601,0.856,0.0002278,0.0002278,0.0002278
80,1862.94,1.11735,0.57706,0.85094,0.85118,0.63753,0.72659,0.46575,1.11239,0.57504,0.85457,0.0002179,0.0002179,0.0002179
81,1886.11,1.1139,0.56564,0.84529,0.8513,0.63811,0.7308,0.4674,1.11223,0.57377,0.85423,0.000208,0.000208,0.000208
82,1909.8,1.11888,0.57099,0.8462,0.85042,0.63764,0.72876,0.46724,1.11247,0.57549,0.85471,0.0001981,0.0001981,0.0001981
83,1933.74,1.10672,0.55929,0.8475,0.8605,0.63638,0.73086,0.46911,1.11272,0.57284,0.85548,0.0001882,0.0001882,0.0001882
84,1958.17,1.10396,0.55724,0.84508,0.84948,0.63785,0.72719,0.46759,1.11117,0.5726,0.85452,0.0001783,0.0001783,0.0001783
85,1982.26,1.09925,0.5548,0.84536,0.85081,0.64402,0.73036,0.46808,1.10871,0.56849,0.8549,0.0001684,0.0001684,0.0001684
86,2006.3,1.10184,0.55535,0.84322,0.85149,0.64353,0.73039,0.46976,1.10481,0.56783,0.8553,0.0001585,0.0001585,0.0001585
87,2030.68,1.09428,0.55448,0.84203,0.85994,0.63891,0.73332,0.47156,1.10175,0.56617,0.85591,0.0001486,0.0001486,0.0001486
88,2056,1.09612,0.556,0.84668,0.85895,0.63638,0.73419,0.47141,1.10218,0.56539,0.85582,0.0001387,0.0001387,0.0001387
89,2080.11,1.07887,0.54385,0.84317,0.86284,0.63368,0.73225,0.47015,1.09974,0.56597,0.85439,0.0001288,0.0001288,0.0001288
90,2103.68,1.06977,0.54211,0.84008,0.85829,0.63617,0.73113,0.47048,1.09816,0.56364,0.85416,0.0001189,0.0001189,0.0001189
91,2145.52,1.04395,0.51086,0.84809,0.85112,0.6384,0.72745,0.46647,1.10312,0.56286,0.85334,0.000109,0.000109,0.000109
92,2169.59,1.03591,0.50628,0.84467,0.85187,0.63807,0.72725,0.46672,1.10439,0.5632,0.85327,9.91e-05,9.91e-05,9.91e-05
93,2193.09,1.03164,0.50222,0.84638,0.84824,0.64064,0.72881,0.46944,1.10321,0.5613,0.85338,8.92e-05,8.92e-05,8.92e-05
94,2216.98,1.02965,0.50175,0.84415,0.86025,0.63431,0.73064,0.4715,1.10257,0.5612,0.85327,7.93e-05,7.93e-05,7.93e-05
95,2241.21,1.02322,0.49546,0.83985,0.86529,0.63344,0.73082,0.47068,1.10328,0.56188,0.85347,6.94e-05,6.94e-05,6.94e-05
96,2265.92,1.02141,0.49149,0.84256,0.85641,0.6368,0.73088,0.47163,1.10326,0.56163,0.85378,5.95e-05,5.95e-05,5.95e-05
97,2290.49,1.01754,0.49276,0.83801,0.84548,0.64374,0.73139,0.47154,1.1021,0.5594,0.85313,4.96e-05,4.96e-05,4.96e-05
98,2314.98,1.01436,0.4869,0.84103,0.851,0.63996,0.73005,0.4707,1.1035,0.55949,0.85308,3.97e-05,3.97e-05,3.97e-05
99,2338.39,1.00947,0.48404,0.83931,0.85582,0.6379,0.72979,0.47097,1.10297,0.55943,0.85301,2.98e-05,2.98e-05,2.98e-05
100,2361.88,1.00678,0.48257,0.83931,0.84805,0.64374,0.731,0.47198,1.10275,0.55971,0.85286,1.99e-05,1.99e-05,1.99e-05
