epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,7728.78,1.27336,0.64597,0.88725,0.82573,0.6385,0.72329,0.45097,1.19862,0.65168,0.87186,0.0001486,0.0001486,0.0001486
88,7817.85,1.27119,0.64343,0.88723,0.82668,0.63923,0.72349,0.45143,1.19786,0.65152,0.8718,0.0001387,0.0001387,0.0001387
89,7907.23,1.26724,0.64418,0.88635,0.82834,0.63713,0.72341,0.45208,1.19768,0.65045,0.87182,0.0001288,0.0001288,0.0001288
90,7997.06,1.26271,0.63995,0.88493,0.82948,0.63744,0.72401,0.45197,1.19756,0.6507,0.87185,0.0001189,0.0001189,0.0001189
91,8115.13,1.25609,0.60824,0.89651,0.83142,0.63743,0.72418,0.45159,1.19845,0.64986,0.87194,0.000109,0.000109,0.000109
92,8202.38,1.23576,0.59543,0.89099,0.83157,0.63616,0.72362,0.45175,1.19743,0.6497,0.87141,9.91e-05,9.91e-05,9.91e-05
93,8288.96,1.22563,0.58993,0.88742,0.83223,0.63591,0.72407,0.4522,1.1985,0.64918,0.87122,8.92e-05,8.92e-05,8.92e-05
94,8376.2,1.22708,0.58913,0.8891,0.83422,0.63637,0.72482,0.45208,1.20037,0.64965,0.87155,7.93e-05,7.93e-05,7.93e-05
95,8463.12,1.22209,0.58556,0.88731,0.83296,0.6373,0.72418,0.45185,1.20068,0.64921,0.87162,6.94e-05,6.94e-05,6.94e-05
96,8550.92,1.21499,0.58203,0.88695,0.83366,0.6375,0.72422,0.45159,1.20136,0.64784,0.87166,5.95e-05,5.95e-05,5.95e-05
97,8637.93,1.21164,0.57894,0.88652,0.83564,0.63795,0.7245,0.45184,1.19939,0.64784,0.87192,4.96e-05,4.96e-05,4.96e-05
98,8724.69,1.20489,0.57643,0.88265,0.83602,0.6379,0.72425,0.45193,1.19993,0.64636,0.87195,3.97e-05,3.97e-05,3.97e-05
99,8811.61,1.20149,0.57549,0.88204,0.83611,0.6383,0.72422,0.45257,1.19934,0.64599,0.87213,2.98e-05,2.98e-05,2.98e-05
100,8899.02,1.19807,0.57308,0.88332,0.83622,0.6379,0.72408,0.45251,1.19981,0.64534,0.87226,1.99e-05,1.99e-05,1.99e-05
