epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,2095.62,1.1891,0.6448,0.86601,0.82997,0.61592,0.70313,0.44569,1.16688,0.63604,0.87267,0.0005743,0.0005743,0.0005743
45,2145.18,1.19329,0.63419,0.86854,0.8086,0.6122,0.69426,0.4409,1.15742,0.66087,0.8712,0.0005644,0.0005644,0.0005644
46,2194.66,1.18319,0.63043,0.86409,0.81982,0.62166,0.70739,0.44797,1.15392,0.64494,0.866,0.0005545,0.0005545,0.0005545
47,2244.1,1.18605,0.63544,0.87499,0.82191,0.62692,0.70657,0.44465,1.13715,0.63524,0.86728,0.0005446,0.0005446,0.0005446
48,2293.88,1.16994,0.61601,0.86244,0.83514,0.61895,0.70835,0.4502,1.13554,0.62818,0.86528,0.0005347,0.0005347,0.0005347
49,2343.73,1.16239,0.61592,0.86494,0.81401,0.6314,0.70876,0.44964,1.13493,0.63063,0.86706,0.0005248,0.0005248,0.0005248
50,2392.87,1.17587,0.62728,0.86629,0.83551,0.6281,0.71626,0.45173,1.14129,0.62654,0.86765,0.0005149,0.0005149,0.0005149
51,2441.23,1.16193,0.60845,0.86024,0.82643,0.62292,0.70367,0.44792,1.12909,0.63504,0.867,0.000505,0.000505,0.000505
52,2489.32,1.16365,0.60752,0.85908,0.82192,0.63285,0.70993,0.45228,1.12863,0.61802,0.866,0.0004951,0.0004951,0.0004951
53,2537.29,1.14207,0.60234,0.8589,0.84392,0.62629,0.72233,0.46242,1.12739,0.60378,0.86381,0.0004852,0.0004852,0.0004852
54,2584.9,1.14851,0.60326,0.86257,0.84244,0.6196,0.7101,0.45304,1.11375,0.6292,0.86366,0.0004753,0.0004753,0.0004753
55,2632.64,1.13651,0.59595,0.86025,0.82573,0.63475,0.71647,0.45992,1.10626,0.59566,0.86078,0.0004654,0.0004654,0.0004654
56,2679.96,1.13264,0.59251,0.85377,0.83682,0.62229,0.71509,0.45812,1.10649,0.6048,0.86032,0.0004555,0.0004555,0.0004555
57,2727.84,1.12297,0.59061,0.8583,0.84327,0.63025,0.72184,0.46218,1.11587,0.5893,0.86292,0.0004456,0.0004456,0.0004456
58,2775.13,1.13652,0.58765,0.85547,0.82746,0.63386,0.72062,0.46278,1.11437,0.60149,0.86363,0.0004357,0.0004357,0.0004357
59,2822.93,1.11688,0.58014,0.85531,0.84236,0.63382,0.718,0.46201,1.10454,0.59274,0.86184,0.0004258,0.0004258,0.0004258
60,2870.73,1.12854,0.58399,0.85533,0.83821,0.62776,0.71551,0.46058,1.10348,0.59,0.86065,0.0004159,0.0004159,0.0004159
61,2919.39,1.11529,0.58217,0.8521,0.8403,0.63197,0.71934,0.46576,1.09455,0.5852,0.86064,0.000406,0.000406,0.000406
