epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,4067.5,1.08688,0.55961,0.84994,0.84691,0.64164,0.72546,0.47338,1.07815,0.56039,0.85761,0.0003664,0.0003664,0.0003664
66,4129.77,1.08878,0.55258,0.84707,0.83798,0.63414,0.72222,0.4686,1.08902,0.57193,0.86116,0.0003565,0.0003565,0.0003565
67,4192.53,1.07423,0.55128,0.84484,0.86199,0.6292,0.72746,0.47167,1.08713,0.56458,0.85808,0.0003466,0.0003466,0.0003466
68,4255.43,1.07114,0.54599,0.84737,0.85611,0.63176,0.72572,0.47012,1.08555,0.5733,0.85911,0.0003367,0.0003367,0.0003367
69,4319.35,1.07226,0.54848,0.84691,0.86091,0.6347,0.73014,0.4753,1.07812,0.56136,0.85872,0.0003268,0.0003268,0.0003268
70,4382.32,1.05847,0.53703,0.8396,0.84654,0.64502,0.73319,0.47633,1.07968,0.55878,0.85911,0.0003169,0.0003169,0.0003169
71,4445.57,1.066,0.54709,0.85067,0.8396,0.63737,0.72588,0.47522,1.07835,0.56765,0.85934,0.000307,0.000307,0.000307
72,4508.1,1.04686,0.53907,0.8421,0.85628,0.64038,0.73216,0.47923,1.07662,0.5558,0.85619,0.0002971,0.0002971,0.0002971
73,4570.56,1.05884,0.53892,0.84343,0.86237,0.63828,0.73128,0.4776,1.06953,0.55217,0.85354,0.0002872,0.0002872,0.0002872
74,4633.13,1.04481,0.53714,0.84251,0.86406,0.63627,0.73325,0.47838,1.06391,0.54882,0.85267,0.0002773,0.0002773,0.0002773
75,4695.39,1.04287,0.52666,0.84351,0.85528,0.64135,0.73338,0.47994,1.06353,0.54483,0.85299,0.0002674,0.0002674,0.0002674
76,4757.52,1.03415,0.52341,0.84436,0.85343,0.63912,0.73007,0.47874,1.06169,0.54361,0.85465,0.0002575,0.0002575,0.0002575
77,4819.48,1.04459,0.53274,0.84467,0.86876,0.63064,0.72985,0.47835,1.06586,0.55255,0.85564,0.0002476,0.0002476,0.0002476
78,4881.35,1.04662,0.52076,0.84252,0.85563,0.63693,0.73218,0.48093,1.06339,0.54667,0.85601,0.0002377,0.0002377,0.0002377
79,4942.91,1.0231,0.51339,0.84063,0.86988,0.63267,0.73137,0.47933,1.06687,0.54934,0.85704,0.0002278,0.0002278,0.0002278
